timestamp,ambient (ground),tank (left),ambient (tank),tank (right),line (outer),line (inner)
1564281418.21,485,595,480,604,480,436
1564281419.21,485,599,481,603,480,433
1564281420.21,485,594,480,603,481,436
1564281421.21,484,595,480,601,480,435
1564281422.22,484,595,479,602,480,436
1564281423.22,485,591,479,606,479,434
1564281424.22,484,595,478,608,478,436
1564281425.22,484,594,479,605,478,436
1564281426.22,484,595,478,606,478,437
1564281427.23,485,594,478,604,479,436
1564281428.23,486,596,478,603,479,435
1564281429.23,486,595,477,603,479,436
1564281430.23,486,595,476,603,479,438
1564281431.23,487,595,476,602,478,437
1564281432.23,487,595,475,608,481,436
1564281433.24,487,597,474,604,479,436
1564281434.24,485,596,473,603,477,435
1564281435.24,485,596,473,604,477,434
1564281436.24,484,595,471,606,476,433
1564281437.24,483,595,471,601,477,433
1564281438.25,484,594,470,604,476,438
1564281439.25,482,595,469,603,475,434
1564281440.25,481,595,468,603,475,432
1564281441.25,481,596,468,603,475,432
1564281442.25,482,595,467,603,474,432
1564281443.26,484,592,465,605,473,432
1564281444.26,483,598,465,604,474,431
1564281445.26,484,596,465,606,472,432
1564281446.26,483,596,463,605,473,433
1564281447.27,485,594,463,601,474,431
1564281448.26,485,596,463,604,474,431
1564281449.27,486,594,462,603,474,431
1564281450.27,486,595,462,603,472,430
1564281451.27,485,595,461,604,473,431
1564281452.27,486,596,462,602,473,430
1564281453.27,485,595,462,603,473,430
1564281454.28,484,595,463,605,473,428
1564281455.28,486,596,464,603,474,430
1564281456.28,487,591,460,605,472,430
1564281457.28,486,597,463,606,471,430
1564281458.29,485,595,463,603,472,430
1564281459.29,486,596,463,603,476,428
1564281460.29,486,595,463,604,475,428
1564281461.29,486,597,463,603,474,427
1564281462.29,485,594,463,605,474,428
1564281463.3,484,596,463,605,473,428
1564281464.3,481,596,463,603,477,427
1564281465.3,480,595,462,603,475,427
1564281466.3,478,595,463,604,475,427
1564281467.3,480,594,462,602,477,427
1564281468.31,479,594,462,609,477,427
1564281469.31,479,594,462,603,475,428
1564281470.31,479,593,464,604,476,427
1564281471.31,478,590,463,603,476,427
1564281472.31,477,607,462,605,475,427
1564281473.31,477,607,461,604,476,426
1564281474.32,479,607,462,603,475,425
1564281475.32,478,603,464,602,475,426
1564281476.32,477,603,462,602,474,425
1564281477.32,477,604,462,600,475,424
1564281478.32,478,602,464,603,474,429
1564281479.33,478,598,462,605,521,429
1564281480.33,478,603,461,602,519,428
1564281481.33,478,615,461,605,518,427
1564281482.33,478,609,460,602,521,427
1564281483.33,477,609,460,606,536,428
1564281484.34,477,610,461,604,548,428
1564281485.34,474,608,461,603,536,428
1564281486.34,471,611,461,600,587,429
1564281487.34,472,607,461,602,593,431
1564281488.35,472,607,461,608,599,432
1564281489.34,472,605,461,602,544,427
1564281490.35,475,605,462,609,541,428
1564281491.35,472,605,461,603,525,427
1564281492.35,473,604,461,607,603,428
1564281493.35,475,603,459,605,605,429
1564281494.36,473,609,460,605,601,432
1564281495.36,475,609,460,600,592,431
1564281496.36,474,608,459,603,594,429
1564281497.36,474,606,460,608,595,430
1564281498.36,475,610,459,601,582,429
1564281499.37,473,613,460,605,589,445
1564281500.37,475,609,460,607,586,441
1564281501.37,474,607,458,606,584,437
1564281502.37,476,609,459,608,577,436
1564281503.37,476,608,460,603,575,438
1564281504.38,474,614,459,604,577,438
1564281505.38,479,610,460,603,565,437
1564281506.38,478,608,459,604,565,437
1564281507.38,479,609,460,601,555,436
1564281508.39,479,609,459,607,549,434
1564281509.39,479,614,458,600,549,435
1564281510.39,482,618,459,597,550,436
1564281511.39,486,622,458,600,557,434
1564281512.39,487,621,459,603,552,431
1564281513.39,485,621,459,602,552,432
1564281514.39,486,619,459,601,545,433
1564281515.4,483,619,459,600,554,432
1564281516.4,486,615,461,602,550,434
1564281517.4,487,615,461,607,550,434
1564281518.4,488,647,463,601,548,435
1564281519.41,487,646,465,608,550,436
1564281520.41,488,648,467,603,546,439
1564281521.41,490,647,468,610,548,439
1564281522.41,489,648,469,603,546,438
1564281523.41,490,648,468,606,550,437
1564281524.42,490,649,468,602,548,433
1564281525.42,489,648,467,605,547,436
1564281526.42,490,651,469,607,546,436
1564281527.42,489,647,471,605,538,434
1564281528.43,489,649,473,612,544,437
1564281529.43,490,653,469,605,545,437
1564281530.43,488,651,468,607,543,436
1564281531.43,489,650,467,617,547,438
1564281532.43,489,649,468,618,549,438
1564281533.43,488,647,468,617,537,438
1564281534.43,488,647,479,622,549,440
1564281535.44,491,651,476,619,547,438
1564281536.44,492,643,476,616,561,439
1564281537.44,493,643,474,618,539,440
1564281538.44,492,641,471,617,545,449
1564281539.45,493,642,468,622,542,443
1564281540.45,492,640,470,620,538,445
1564281541.45,491,639,475,622,533,444
1564281542.45,489,640,473,624,534,446
1564281543.46,491,640,470,630,535,448
1564281544.46,492,637,471,625,529,452
1564281545.46,492,638,471,625,526,453
1564281546.46,491,637,470,614,531,478
1564281547.46,491,638,470,615,528,474
1564281548.47,491,639,470,616,528,474
1564281549.47,490,636,470,619,528,478
1564281550.47,491,637,470,622,525,474
1564281551.47,492,637,471,616,523,472
1564281552.48,491,636,472,615,525,480
1564281553.48,491,637,471,610,530,474
1564281554.48,492,635,472,609,531,478
1564281555.48,491,636,472,609,531,479
1564281556.49,495,634,472,607,530,462
1564281557.48,492,634,472,609,531,479
1564281558.49,493,635,470,608,532,476
1564281559.49,492,633,472,611,531,474
1564281560.49,492,635,470,619,530,477
1564281561.49,491,633,471,613,542,471
1564281562.5,492,632,470,614,545,479
1564281563.5,493,632,470,615,542,475
1564281564.5,493,633,470,622,544,479
1564281565.5,492,634,470,614,542,480
1564281566.51,493,632,472,624,540,476
1564281567.51,492,632,472,611,544,482
1564281568.51,493,633,474,609,543,474
1564281569.51,493,632,474,611,541,482
1564281570.52,494,633,472,612,542,483
1564281571.52,494,632,472,612,539,478
1564281572.52,494,633,471,613,540,486
1564281573.52,494,632,471,610,542,480
1564281574.53,495,633,472,616,546,482
1564281575.53,493,632,470,612,543,485
1564281576.53,495,633,472,614,547,481
1564281577.53,494,633,469,612,545,479
1564281578.53,492,633,470,613,544,486
1564281579.54,493,630,469,616,543,476
1564281580.54,493,635,471,618,543,483
1564281581.54,491,633,469,613,544,486
1564281582.54,493,633,470,616,544,467
1564281583.55,493,634,469,613,545,482
1564281584.55,492,633,470,613,544,487
1564281585.55,493,633,470,610,544,469
1564281586.55,491,632,471,613,545,482
1564281587.56,492,632,470,612,547,485
1564281588.56,490,633,470,613,547,477
1564281589.56,490,633,470,610,545,479
1564281590.56,491,632,468,615,547,486
1564281591.56,490,632,468,615,545,480
1564281592.56,492,631,468,611,546,480
1564281593.57,491,632,467,611,546,486
1564281594.57,492,632,469,610,550,485
1564281595.57,493,632,469,607,546,481
1564281596.57,490,631,468,608,547,494
1564281597.58,493,631,469,613,546,482
1564281598.58,492,631,469,609,546,493
1564281599.58,494,632,470,613,546,468
1564281600.58,492,632,470,613,547,491
1564281601.59,493,630,469,615,548,482
1564281602.59,492,630,470,615,548,490
1564281603.59,492,633,472,618,546,473
1564281604.59,491,630,470,615,548,485
1564281605.6,493,630,470,620,548,483
1564281606.6,492,630,470,617,547,482
1564281607.6,492,632,469,618,548,487
1564281608.6,493,634,471,614,549,486
1564281609.61,492,634,471,615,550,490
1564281610.61,488,632,471,612,546,473
1564281611.61,492,632,472,616,539,487
1564281612.61,492,630,473,614,549,491
1564281613.62,492,630,472,614,541,476
1564281614.62,491,630,472,615,546,495
1564281615.62,490,631,473,617,543,490
1564281616.62,489,626,473,614,546,494
1564281617.63,492,630,473,612,549,490
1564281618.63,495,630,472,614,546,494
1564281619.63,489,632,472,614,546,488
1564281620.63,490,628,471,614,545,484
1564281621.64,495,628,471,615,545,491
1564281622.63,492,625,471,614,542,491
1564281623.64,493,628,471,617,541,491
1564281624.64,493,627,471,613,534,489
1564281625.65,495,628,472,624,541,497
1564281626.64,493,626,471,616,539,497
1564281627.65,499,627,471,616,534,481
1564281628.65,493,627,470,620,534,496
1564281629.65,495,628,468,613,529,496
1564281630.66,493,626,469,613,530,496
1564281631.66,494,628,469,618,529,496
1564281632.66,493,627,471,613,533,492
1564281633.66,492,625,472,617,532,492
1564281634.67,493,625,471,613,527,486
1564281635.67,495,626,471,620,534,495
1564281636.67,494,625,472,614,534,495
1564281637.67,494,625,478,615,534,487
1564281638.68,492,625,476,618,536,494
1564281639.68,493,626,474,616,535,492
1564281640.68,491,624,475,612,534,495
1564281641.68,494,623,474,618,529,493
1564281642.69,492,623,473,608,529,493
1564281643.69,492,626,471,608,533,501
1564281644.69,493,622,470,611,526,496
1564281645.69,494,625,469,609,524,500
1564281646.69,491,623,470,612,527,497
1564281647.7,492,621,471,623,529,498
1564281648.7,492,622,470,615,523,496
1564281649.7,490,622,470,619,521,501
1564281650.7,490,621,472,612,521,515
1564281651.71,491,621,471,615,528,519
1564281652.71,490,621,470,612,524,511
1564281653.71,490,621,472,611,524,500
1564281654.71,488,621,473,610,518,495
1564281655.72,491,622,473,614,521,494
1564281656.72,514,620,473,612,520,496
1564281657.72,515,622,474,612,521,490
1564281658.72,516,621,473,613,519,492
1564281659.73,517,619,474,613,519,468
1564281660.73,517,620,475,611,518,490
1564281661.73,537,618,475,617,521,491
1564281662.74,537,620,474,612,518,486
1564281663.74,539,625,474,611,519,492
1564281664.74,536,621,474,614,525,486
1564281665.74,537,621,473,613,525,493
1564281666.75,538,622,473,619,526,491
1564281667.75,535,621,472,613,525,490
1564281668.75,534,620,472,616,527,493
1564281669.75,531,619,471,613,523,493
1564281670.75,530,621,471,616,525,486
1564281671.76,527,618,470,612,525,490
1564281672.76,527,622,471,618,522,495
1564281673.76,526,620,470,613,522,486
1564281674.76,524,622,471,612,517,489
1564281675.77,523,623,469,611,520,492
1564281676.77,524,628,468,613,522,492
1564281677.77,522,622,469,611,522,477
1564281678.77,525,621,469,612,525,489
1564281679.78,524,621,470,609,522,491
1564281680.78,524,619,470,612,523,493
1564281681.78,524,621,469,609,517,491
1564281682.78,524,621,469,607,515,484
1564281683.79,522,626,468,607,515,489
1564281684.79,524,631,470,611,513,491
1564281685.79,526,632,468,608,522,496
1564281686.79,522,632,468,606,521,495
1564281687.8,521,634,468,612,520,495
1564281688.8,520,635,470,610,520,486
1564281689.8,521,633,470,610,521,488
1564281690.81,520,634,471,610,517,490
1564281691.81,520,634,471,610,520,492
1564281692.81,523,631,471,609,517,491
1564281693.81,520,635,470,612,517,493
1564281694.82,520,634,471,610,516,491
1564281695.82,521,634,470,610,516,487
1564281696.82,519,637,470,610,515,493
1564281697.82,521,638,471,610,518,495
1564281698.83,521,637,471,605,512,491
1564281699.83,519,636,473,612,510,494
1564281700.83,520,636,472,609,505,494
1564281701.83,521,636,472,611,511,483
1564281702.84,524,636,472,607,509,493
1564281703.84,527,637,473,610,510,486
1564281704.84,526,637,472,608,508,488
1564281705.84,525,639,471,610,505,477
1564281706.85,523,636,470,609,504,483
1564281707.85,525,634,469,607,508,481
1564281708.85,522,637,470,610,508,472
1564281709.86,523,636,470,608,511,479
1564281710.86,529,636,469,609,508,481
1564281711.86,529,637,469,607,506,457
1564281712.86,529,635,470,610,506,477
1564281713.87,528,625,469,612,509,480
1564281714.87,527,619,469,614,503,481
1564281715.87,525,621,468,607,503,463
1564281716.87,526,622,470,613,507,474
1564281717.88,525,634,471,608,508,477
1564281718.88,526,640,470,613,505,479
1564281719.88,525,640,472,606,500,480
1564281720.88,526,640,472,608,507,480
1564281721.89,526,641,471,606,507,477
1564281722.89,526,645,470,612,511,473
1564281723.89,526,643,471,608,508,476
1564281724.9,533,642,472,611,504,478
1564281725.9,530,641,471,604,511,477
1564281726.9,529,642,470,610,510,477
1564281727.9,527,642,471,606,511,478
1564281728.91,527,641,472,610,508,477
1564281729.91,527,641,471,609,510,476
1564281730.91,527,643,470,609,509,476
1564281731.91,526,643,475,609,509,475
1564281732.92,526,641,474,606,513,472
1564281733.92,527,643,474,610,508,478
1564281734.92,526,646,472,608,510,480
1564281735.92,527,642,475,611,512,481
1564281736.93,527,642,474,605,509,480
1564281737.93,527,644,475,608,513,462
1564281738.93,526,643,474,607,507,481
1564281739.94,526,643,471,610,514,486
1564281740.93,526,641,473,608,509,485
1564281741.94,527,630,473,608,513,464
1564281742.94,525,624,473,605,513,481
1564281743.95,527,620,471,607,512,485
1564281744.95,526,619,472,607,515,489
1564281745.95,527,618,473,611,511,490
1564281746.95,526,618,471,607,513,491
1564281747.95,526,618,472,606,515,487
1564281748.96,525,617,472,609,508,482
1564281749.96,524,620,471,605,515,487
1564281750.96,524,616,471,609,516,490
1564281751.96,524,619,470,610,514,493
1564281752.97,524,620,471,610,514,494
1564281753.97,523,620,470,607,513,489
1564281754.97,523,618,471,607,516,486
1564281755.97,523,621,470,609,513,491
1564281756.98,523,619,476,608,519,495
1564281757.98,524,621,475,607,512,496
1564281758.98,524,620,477,612,518,499
1564281759.99,523,618,474,606,509,499
1564281760.99,525,618,474,607,519,497
1564281761.99,528,617,473,607,516,476
1564281762.99,529,616,473,608,513,488
1564281764.0,527,616,473,606,515,491
1564281765.0,524,617,472,605,518,491
1564281766.0,525,617,473,606,513,495
1564281767.0,524,619,472,600,517,497
1564281768.01,529,619,474,605,517,497
1564281769.01,529,620,473,605,519,490
1564281770.01,532,619,472,606,513,496
1564281771.01,534,620,472,607,515,495
1564281772.02,532,620,471,607,516,497
1564281773.02,534,623,470,611,509,494
1564281774.02,533,623,470,608,518,488
1564281775.02,533,623,469,606,516,493
1564281776.03,532,625,469,606,511,495
1564281777.03,529,624,470,605,516,494
1564281778.03,530,625,470,606,515,491
1564281779.04,531,623,472,606,512,485
1564281780.04,528,626,471,607,516,487
1564281781.04,529,625,471,606,509,491
1564281782.04,531,626,471,609,517,493
1564281783.05,530,625,470,606,514,494
1564281784.05,529,627,470,607,511,496
1564281785.05,530,627,469,610,513,494
1564281786.05,531,628,469,609,508,491
1564281787.06,530,628,469,607,512,487
1564281788.06,531,628,468,605,509,483
1564281789.06,530,627,470,605,513,485
1564281790.06,532,627,466,608,510,487
1564281791.07,530,627,468,605,513,490
1564281792.07,533,629,468,605,511,492
1564281793.07,531,627,468,607,514,492
1564281794.07,531,630,467,604,510,494
1564281795.08,532,630,467,604,514,494
1564281796.08,535,629,467,608,509,495
1564281797.08,534,630,467,604,514,495
1564281798.09,535,630,466,606,516,496
1564281799.09,535,630,467,609,509,495
1564281800.09,536,631,466,607,515,496
1564281801.09,535,632,466,606,513,494
1564281802.1,536,626,466,604,513,492
1564281803.1,536,631,464,606,515,491
1564281804.1,534,630,465,603,510,485
1564281805.1,536,630,465,605,516,477
1564281806.11,537,630,466,604,515,480
1564281807.11,538,631,465,606,510,484
1564281808.11,537,631,466,605,516,490
1564281809.11,538,633,467,607,519,494
1564281810.12,538,630,466,606,512,494
1564281811.12,540,631,470,609,520,495
1564281812.12,538,631,467,600,517,494
1564281813.12,539,630,468,606,516,492
1564281814.13,539,631,466,605,515,491
1564281815.13,540,630,467,603,520,487
1564281816.13,539,631,467,606,518,480
1564281817.14,540,631,479,611,511,483
1564281818.14,539,634,478,606,515,484
1564281819.14,540,631,477,606,518,481
1564281820.14,540,631,477,608,519,484
1564281821.15,541,631,477,607,514,484
1564281822.15,541,632,477,607,518,485
1564281823.15,540,632,477,610,519,485
1564281824.15,541,631,476,605,519,487
1564281825.16,541,631,475,606,513,488
1564281826.16,541,632,475,611,516,491
1564281827.16,542,631,476,606,518,488
1564281828.16,542,632,477,602,516,489
1564281829.16,541,632,477,604,516,489
1564281830.17,542,629,477,608,520,490
1564281831.17,543,631,479,605,518,489
1564281832.17,543,632,480,602,517,489
1564281833.17,542,622,479,603,516,489
1564281834.18,541,621,481,608,518,486
1564281835.18,541,620,479,603,519,488
1564281836.18,542,614,480,602,518,487
1564281837.19,539,615,479,602,517,486
1564281838.19,542,616,479,605,520,482
1564281839.19,542,615,480,605,521,464
1564281840.19,542,617,478,605,520,473
1564281841.2,543,615,481,608,515,474
1564281842.2,541,615,480,603,519,476
1564281843.2,542,614,481,604,522,477
1564281844.2,543,618,482,604,520,479
1564281845.21,543,616,480,606,521,481
1564281846.21,543,613,481,603,518,483
1564281847.21,543,614,481,606,524,482
1564281848.22,541,613,479,603,522,484
1564281849.22,542,616,479,603,523,486
1564281850.22,543,614,480,604,518,486
1564281851.22,543,614,479,609,517,487
1564281852.23,543,614,480,606,522,488
1564281853.23,543,615,480,604,523,488
1564281854.23,545,614,479,607,523,488
1564281855.23,545,612,480,604,517,488
1564281856.24,545,615,480,605,521,490
1564281857.24,544,615,480,602,523,489
1564281858.24,545,615,480,604,523,491
1564281859.25,544,615,479,602,522,490
1564281860.25,545,616,478,607,517,491
1564281861.25,545,615,478,604,522,491
1564281862.25,545,617,478,606,528,493
1564281863.26,544,615,479,603,523,492
1564281864.26,545,614,479,603,524,493
1564281865.27,545,615,477,604,516,494
1564281866.26,545,616,477,608,522,493
1564281867.27,546,615,477,605,525,493
1564281868.27,546,615,477,605,524,494
1564281869.27,546,615,477,606,523,494
1564281870.28,546,615,477,604,523,494
1564281871.28,548,614,477,610,525,495
1564281872.28,547,614,476,605,525,494
